Bookmark
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Public%20Use%20Statistics%20(1979%20-%20Last%20Calendar%20Year)

ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,2,"119,421","4,705","1,472,439","4,705","24,109",0,"2,958","3,292",708,0,195,Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,"4,336,890","163,654","71,264,549","4,281,972","826,725",0,"456,476","293,844","167,507",0,"26,166"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,3,"166,793","6,726","2,395,161","6,726","36,004",0,"8,550","9,464","1,618",0,121,Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,"4,336,890","163,654","71,264,549","4,281,972","826,725",0,"456,476","293,844","167,507",0,"26,166"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,4,"302,553","12,601","5,861,809","12,601","97,516",0,"28,454","26,220","1,873",0,"1,260",Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,"4,336,890","163,654","71,264,549","4,281,972","826,725",0,"456,476","293,844","167,507",0,"26,166"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,5,"471,844","18,901","8,263,942","18,901","128,229",0,"40,621","31,744","7,590",0,"2,699",Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,"4,336,890","163,654","71,264,549","4,281,972","826,725",0,"456,476","293,844","167,507",0,"26,166"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,6,"565,702","22,494","8,440,801","22,494","100,905",0,"43,997","30,396","21,470",0,"3,671",Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,"4,336,890","163,654","71,264,549","4,281,972","826,725",0,"456,476","293,844","167,507",0,"26,166"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,7,"633,351","23,429","9,983,607","23,429","89,475",0,"64,138","39,624","46,706",0,"3,516",Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,"4,336,890","163,654","71,264,549","4,281,972","826,725",0,"456,476","293,844","167,507",0,"26,166"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,8,"615,892","20,863","11,336,996","20,863","95,182",0,"97,353","45,604","47,543",0,"9,230",Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,"4,336,890","163,654","71,264,549","4,281,972","826,725",0,"456,476","293,844","167,507",0,"26,166"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,9,"566,279","19,780","10,370,002","19,780","97,783",0,"92,634","44,640","30,670",0,"3,509",Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,"4,336,890","163,654","71,264,549","4,281,972","826,725",0,"456,476","293,844","167,507",0,"26,166"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,10,"429,827","15,367","6,778,461","15,367","59,912",0,"54,394","42,300","7,464",0,"1,263",Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,"4,336,890","163,654","71,264,549","4,281,972","826,725",0,"456,476","293,844","167,507",0,"26,166"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,11,"217,927","8,885","3,007,188","8,885","40,500",0,"13,921","12,764",874,0,425,Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,"4,336,890","163,654","71,264,549","4,281,972","826,725",0,"456,476","293,844","167,507",0,"26,166"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,12,"127,276","5,004","2,038,620","5,004","36,336",0,"6,783","6,284",467,0,210,Yosemite NP,YOSE,National Park,Pacific West ,CA,2017,"4,336,890","163,654","71,264,549","4,281,972","826,725",0,"456,476","293,844","167,507",0,"26,166"
Zion NP,ZION,National Park,Intermountain ,UT,2017,1,"88,561","1,860","551,949","1,860","3,468",0,"1,120",515,85,0,0,Zion NP,ZION,National Park,Intermountain ,UT,2017,"4,504,812","21,900","30,274,711","5,475","87,216",0,"138,245","72,425","25,470",0,"22,705"
Zion NP,ZION,National Park,Intermountain ,UT,2017,2,"110,569","1,680","702,760","1,680","3,228",0,"1,794","1,536",148,0,0,Zion NP,ZION,National Park,Intermountain ,UT,2017,"4,504,812","21,900","30,274,711","5,475","87,216",0,"138,245","72,425","25,470",0,"22,705"
Zion NP,ZION,National Park,Intermountain ,UT,2017,3,"345,476","1,860","2,459,664","1,860","9,081",0,"13,840","6,985","2,871",0,"2,962",Zion NP,ZION,National Park,Intermountain ,UT,2017,"4,504,812","21,900","30,274,711","5,475","87,216",0,"138,245","72,425","25,470",0,"22,705"
Zion NP,ZION,National Park,Intermountain ,UT,2017,4,"515,652","1,800","3,399,463","1,800","8,398",0,"14,359","9,385","3,008",0,"2,740",Zion NP,ZION,National Park,Intermountain ,UT,2017,"4,504,812","21,900","30,274,711","5,475","87,216",0,"138,245","72,425","25,470",0,"22,705"
Zion NP,ZION,National Park,Intermountain ,UT,2017,5,"509,017","1,860","3,337,761","1,860","6,906",0,"14,315","7,799","4,234",0,"3,320",Zion NP,ZION,National Park,Intermountain ,UT,2017,"4,504,812","21,900","30,274,711","5,475","87,216",0,"138,245","72,425","25,470",0,"22,705"
Zion NP,ZION,National Park,Intermountain ,UT,2017,6,"533,252","1,800","3,671,706","1,800","9,639",0,"16,918","6,833","3,209",0,"2,938",Zion NP,ZION,National Park,Intermountain ,UT,2017,"4,504,812","21,900","30,274,711","5,475","87,216",0,"138,245","72,425","25,470",0,"22,705"
Zion NP,ZION,National Park,Intermountain ,UT,2017,7,"576,349","1,860","3,771,821","1,860","8,968",0,"17,498","6,391","2,588",0,"2,956",Zion NP,ZION,National Park,Intermountain ,UT,2017,"4,504,812","21,900","30,274,711","5,475","87,216",0,"138,245","72,425","25,470",0,"22,705"
Zion NP,ZION,National Park,Intermountain ,UT,2017,8,"529,684","1,860","3,510,737","1,860","8,872",0,"17,438","6,887","2,018",0,"2,405",Zion NP,ZION,National Park,Intermountain ,UT,2017,"4,504,812","21,900","30,274,711","5,475","87,216",0,"138,245","72,425","25,470",0,"22,705"
Zion NP,ZION,National Park,Intermountain ,UT,2017,9,"512,940","1,800","3,454,104","1,800","8,695",0,"16,190","7,977","2,878",0,"2,612",Zion NP,ZION,National Park,Intermountain ,UT,2017,"4,504,812","21,900","30,274,711","5,475","87,216",0,"138,245","72,425","25,470",0,"22,705"
Zion NP,ZION,National Park,Intermountain ,UT,2017,10,"422,377","1,860","2,884,939","1,860","6,960",0,"12,850","9,177","2,822",0,"2,772",Zion NP,ZION,National Park,Intermountain ,UT,2017,"4,504,812","21,900","30,274,711","5,475","87,216",0,"138,245","72,425","25,470",0,"22,705"
Zion NP,ZION,National Park,Intermountain ,UT,2017,11,"222,069","1,800","1,615,588","1,800","7,191",0,"9,363","7,355","1,250",0,0,Zion NP,ZION,National Park,Intermountain ,UT,2017,"4,504,812","21,900","30,274,711","5,475","87,216",0,"138,245","72,425","25,470",0,"22,705"
Zion NP,ZION,National Park,Intermountain ,UT,2017,12,"138,866","1,860","914,219","1,860","5,810",0,"2,560","1,585",359,0,0,Zion NP,ZION,National Park,Intermountain ,UT,2017,"4,504,812","21,900","30,274,711","5,475","87,216",0,"138,245","72,425","25,470",0,"22,705"

